Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
670012,HOUSTON ORTHOPEDIC AND SPINE HOSPITAL,5410 WEST LOOP SOUTH,BELLAIRE,TX,77401,HARRIS,7136222262,Acute Care Hospitals,Proprietary,true,"5410 WEST LOOP SOUTH
BELLAIRE, TX 77401
(29.72338, -95.460729)"
670019,UNIVERSITY GENERAL HOSPITAL,7501 FANNIN,HOUSTON,TX,77054,HARRIS,7136523800,Acute Care Hospitals,Proprietary,true,"7501 FANNIN
HOUSTON, TX 77054
(29.692834, -95.400999)"
670021,INNOVA HOSPITAL SAN ANTONIO,4243 SOUTHCROSS BLVD,SAN ANTONIO,TX,78222,BEXAR,2103687487,Acute Care Hospitals,Proprietary,true,"4243 SOUTHCROSS BLVD
SAN ANTONIO, TX 78222
(29.374943, -98.411352)"
670023,METHODIST MANSFIELD MEDICAL CENTER,2700 E BROAD STREET,MANSFIELD,TX,76063,TARRANT,6826222059,Acute Care Hospitals,Voluntary non-profit - Private,true,"2700 E BROAD STREET
MANSFIELD, TX 76063
(32.568584, -97.096962)"
670024,NORTH CYPRESS MEDICAL CENTER,21214 NORTHWEST FREEWAY,CYPRESS,TX,77429,HARRIS,2818900203,Acute Care Hospitals,Physician,true,"21214 NORTHWEST FREEWAY
CYPRESS, TX 77429
(29.92482, -95.632487)"
670025,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,COLLIN,4698143278,Acute Care Hospitals,Proprietary,true,"1100 ALLIED DRIVE
PLANO, TX 75093
(33.015635, -96.789918)"
670031,ST LUKE'S PATIENTS MEDICAL CENTER,4600 EAST SAM HOUSTON PARKWAY SOUTH,PASADENA,TX,77505,HARRIS,2814870700,Acute Care Hospitals,Physician,true,"4600 EAST SAM HOUSTON PARKWAY SOUTH
PASADENA, TX 77505
(29.640397, -95.160584)"
670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,300 UNIVERSITY BLVD,ROUND ROCK,TX,78664,WILLIAMSON,5125090100,Acute Care Hospitals,Voluntary non-profit - Private,true,"300 UNIVERSITY BLVD
ROUND ROCK, TX 78664
(30.560291, -97.684909)"
670041,SETON MEDICAL CENTER WILLIAMSON,201 SETON PARKWAY,ROUND ROCK,TX,78664,WILLIAMSON,5123240000,Acute Care Hospitals,Voluntary non-profit - Private,true,"201 SETON PARKWAY
ROUND ROCK, TX 78664
(30.567944, -97.652784)"
670043,CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,CEDAR PARK,TX,78613,WILLIAMSON,5125287000,Acute Care Hospitals,Proprietary,true,"1401 MEDICAL PARKWAY
CEDAR PARK, TX 78613
(30.530162, -97.810854)"
670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,3150 HORIZON ROAD,ROCKWALL,TX,75032,ROCKWALL,4696981000,Acute Care Hospitals,Physician,true,"3150 HORIZON ROAD
ROCKWALL, TX 75032
(32.885751, -96.464308)"
670045,"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",6316 PRECINCT LINE RD,HURST,TX,76054,TARRANT,8176052500,Acute Care Hospitals,Physician,true,"6316 PRECINCT LINE RD
HURST, TX 76054
(32.863272, -97.186133)"
670046,USMD HOSPITAL  AT FORT WORTH LP,5900 ALTAMESA BLVD,FORT WORTH,TX,76132,TARRANT,8174339100,Acute Care Hospitals,Proprietary,true,"5900 ALTAMESA BLVD
FORT WORTH, TX 76132
(32.645592, -97.41814)"
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,3280 JOE BATTLE BLVD,EL PASO,TX,79938,EL PASO,9158567349,Acute Care Hospitals,Proprietary,true,"3280 JOE BATTLE BLVD
EL PASO, TX 79938
(31.790511, -106.267642)"
670049,NORTH CENTRAL SURGICAL CENTER LLP,9301 NORTH CENTRAL EXPRESSWAY SUITE 100,DALLAS,TX,75231,DALLAS,2142652810,Acute Care Hospitals,Voluntary non-profit - Other,true,"9301 NORTH CENTRAL EXPRESSWAY SUITE 100
DALLAS, TX 75231
(32.874836, -96.770604)"
670050,TRUSTPOINT HOSPITAL OF LUBBOCK,4302 PRINCETON,LUBBOCK,TX,79415,LUBBOCK,8067492222,Acute Care Hospitals,Physician,true,"4302 PRINCETON
LUBBOCK, TX 79415
(33.617021, -101.900489)"
670053,ST LUKE'S SUGAR LAND HOSPITAL,1317 LAKE POINTE PARKWAY,SUGAR LAND,TX,77478,FORT BEND,2816377000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1317 LAKE POINTE PARKWAY
SUGAR LAND, TX 77478
(29.604655, -95.621302)"
670054,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,9522 HUEBNER ROAD,SAN ANTONIO,TX,78240,BEXAR,2104785400,Acute Care Hospitals,Proprietary,true,"9522 HUEBNER ROAD
SAN ANTONIO, TX 78240
(29.531035, -98.592554)"
670055,METHODIST STONE OAK HOSPITAL,1139 E SONTERRA BLVD,SAN ANTONIO,TX,78258,BEXAR,2106382100,Acute Care Hospitals,Proprietary,true,"1139 E SONTERRA BLVD
SAN ANTONIO, TX 78258
(29.614811, -98.47406)"
670056,SETON MEDICAL CENTER HAYS,6001 KYLE PKWY,KYLE,TX,78640,HAYS,5123245000,Acute Care Hospitals,Voluntary non-profit - Private,true,"6001 KYLE PKWY
KYLE, TX 78640
(30.007734, -97.85528)"
670058,EMERUS HOSPITAL,16000 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,2815160911,Acute Care Hospitals,Physician,true,"16000 SOUTHWEST FREEWAY
SUGAR LAND, TX 77479
(29.597792, -95.623799)"
670059,ST LUKES LAKESIDE HOSPITAL,17400 ST LUKES WAY,THE WOODLANDS,TX,77384,MONTGOMERY,9362664055,Acute Care Hospitals,Voluntary non-profit - Other,true,"17400 ST LUKES WAY
THE WOODLANDS, TX 77384
(30.199789, -95.459386)"
670060,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,TX,75182,DALLAS,9728923000,Acute Care Hospitals,Proprietary,true,"231 SOUTH COLLINS ROAD
SUNNYVALE, TX 75182
(32.780308, -96.565611)"
670061,SOUTH TEXAS SURGICAL HOSPITAL,6130 PARKWAY DRIVE,CORPUS CHRISTI,TX,78414,NUECES,3619932000,Acute Care Hospitals,Proprietary,true,"6130 PARKWAY DRIVE
CORPUS CHRISTI, TX 78414
(27.687208, -97.374867)"
670062,BAYLOR EMERGENCY MEDICAL CENTER,26791 HIGHWAY 380,AUBREY,TX,76227,DENTON,9723472525,Acute Care Hospitals,Proprietary,true,"26791 HIGHWAY 380
AUBREY, TX 76227
"
670066,"BASIN HEALTHCARE CENTER, LLC",900 EAST 4TH STREET,ODESSA,TX,79761,ECTOR,4324259510,Acute Care Hospitals,Proprietary,true,"900 EAST 4TH STREET
ODESSA, TX 79761
(31.852135, -102.359935)"
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,707 HIGHLANDER BLVD,ARLINGTON,TX,76015,TARRANT,8175492364,Acute Care Hospitals,Proprietary,true,"707 HIGHLANDER BLVD
ARLINGTON, TX 76015
(32.682606, -97.115508)"
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,4400 LONG PRAIRIE ROAD,FLOWER MOUND,TX,75028,DENTON,9724191530,Acute Care Hospitals,Proprietary,true,"4400 LONG PRAIRIE ROAD
FLOWER MOUND, TX 75028
(33.045812, -97.069324)"
670069,METHODIST MCKINNEY HOSPITAL,8000 W ELDORADO PKWY,MC KINNEY,TX,75070,COLLIN,4694246400,Acute Care Hospitals,Proprietary,true,"8000 W ELDORADO PKWY
MC KINNEY, TX 75070
(33.175803, -96.72431)"
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,811 WRIGHT STREET,ARLINGTON,TX,76012,TARRANT,8179603500,Acute Care Hospitals,Proprietary,false,"811 WRIGHT STREET
ARLINGTON, TX 76012
(32.748209, -97.115578)"
670073,METHODIST HOSPITAL FOR SURGERY,17101 DALLAS PARKWAY,ADDISON,TX,75001,DALLAS,4692483900,Acute Care Hospitals,Proprietary,true,"17101 DALLAS PARKWAY
ADDISON, TX 75001
(32.986214, -96.828773)"
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,20171 CHASEWOOD PARK DRIVE,HOUSTON,TX,77070,HARRIS,8325345000,Acute Care Hospitals,Proprietary,true,"20171 CHASEWOOD PARK DRIVE
HOUSTON, TX 77070
(29.989489, -95.570248)"
670076,HERITAGE PARK SURGICAL HOSPITAL,3601 CALAIS DRIVE,SHERMAN,TX,75090,GRAYSON,9038133728,Acute Care Hospitals,Physician,true,"3601 CALAIS DRIVE
SHERMAN, TX 75090
"
670077,METHODIST WEST HOUSTON HOSPITAL,18500 KATY FREEWAY,HOUSTON,TX,77094,HARRIS,8325221000,Acute Care Hospitals,Voluntary non-profit - Private,true,"18500 KATY FREEWAY
HOUSTON, TX 77094
(29.785529, -95.697331)"
670078,BAPTIST EMERGENCY HOSPITAL,16088 SAN PEDRO,SAN ANTONIO,TX,78232,BEXAR,2104024092,Acute Care Hospitals,Proprietary,true,"16088 SAN PEDRO
SAN ANTONIO, TX 78232
(29.588034, -98.474175)"
670079,"LAKEWAY REGIONAL MEDICAL CENTER, LLC",100  MEDICAL PARKWAY,LAKEWAY,TX,78734,TRAVIS,5122058102,Acute Care Hospitals,Proprietary,true,"100 MEDICAL PARKWAY
LAKEWAY, TX 78734
(30.334275, -97.970505)"
670080,SETON MEDICAL CENTER HARKER HEIGHTS,850 W CENTRAL TEXAS EXPRESSWAY,HARKER HEIGHTS,TX,76548,BELL,2549538342,Acute Care Hospitals,Proprietary,true,"850 W CENTRAL TEXAS EXPRESSWAY
HARKER HEIGHTS, TX 76548
(31.074298, -97.683725)"
670082,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY,5252 WEST UNIVERSITY DRIVE,MC KINNEY,TX,75071,COLLIN,4697422200,Acute Care Hospitals,Voluntary non-profit - Private,true,"5252 WEST UNIVERSITY DRIVE
MC KINNEY, TX 75071
(33.218404, -96.681052)"
670083,TEXAS GENERAL HOSPITAL,2709 HOSPITAL BLVD,GRAND PRAIRIE,TX,75051,DALLAS,4696352073,Acute Care Hospitals,Proprietary,true,"2709 HOSPITAL BLVD
GRAND PRAIRIE, TX 75051
(32.733743, -97.050999)"
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,10864 TEXAS HEALTH TRAIL,FORT WORTH,TX,76244,TARRANT,6822122004,Acute Care Hospitals,Voluntary non-profit - Private,true,"10864 TEXAS HEALTH TRAIL
FORT WORTH, TX 76244
(32.930609, -97.311092)"
670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,CEDAR PARK,TX,78613,WILLIAMSON,5126844911,Acute Care Hospitals,Proprietary,true,"900 EAST WHITESTONE BLVD
CEDAR PARK, TX 78613
(30.52395, -97.82018)"
670088,SCOTT & WHITE HOSPITAL- COLLEGE STATION,700 SCOTT & WHITE DRIVE,COLLEGE STATION,TX,77845,BRAZOS,9796913701,Acute Care Hospitals,Voluntary non-profit - Private,true,"700 SCOTT &amp; WHITE DRIVE
COLLEGE STATION, TX 77845
"
670089,NIX COMMUNITY GENERAL HOSPITAL,230 WEST MILLER STREET,DILLEY,TX,78017,FRIO,2102712190,Acute Care Hospitals,Voluntary non-profit - Private,true,"230 WEST MILLER STREET
DILLEY, TX 78017
(28.669867, -99.172453)"
670090,CRESCENT MEDICAL CENTER LANCASTER,2600 WEST PLEASANT RUN ROAD,LANCASTER,TX,75146,DALLAS,9722308888,Acute Care Hospitals,Proprietary,true,"2600 WEST PLEASANT RUN ROAD
LANCASTER, TX 75146
(32.604128, -96.814483)"
670092,WALNUT HILL MEDICAL CENTER,7502 GREENVILLE AVENUE,DALLAS,TX,75231,DALLAS,9728636000,Acute Care Hospitals,Proprietary,true,"7502 GREENVILLE AVENUE
DALLAS, TX 75231
(32.883788, -96.758945)"
670093,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC","2006 SOUTH LOOP 336 WEST, SUITE 500",CONROE,TX,77304,MONTGOMERY,9366473500,Acute Care Hospitals,Physician,false,"2006 SOUTH LOOP 336 WEST, SUITE 500
CONROE, TX 77304
"
670094,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,806 N CROCKETT AVE,CAMERON,TX,76520,MILAM,2546050025,Acute Care Hospitals,Proprietary,true,"806 N CROCKETT AVE
CAMERON, TX 76520
(30.856802, -96.976839)"
670095,EMERUS COMMUNITY HOSPITAL,"24429 TOMBALL PARKWAY, SUITE 100",TOMBALL,TX,77375,HARRIS,2815160911,Acute Care Hospitals,Proprietary,true,"24429 TOMBALL PARKWAY, SUITE 100
TOMBALL, TX 77375
(30.037379, -95.605451)"
670096,"BAY AREA REGIONAL MEDICAL CENTER, LLC",200 BLOSSOM STREET,WEBSTER,TX,77598,HARRIS,2815257000,Acute Care Hospitals,Proprietary,true,"200 BLOSSOM STREET
WEBSTER, TX 77598
(29.544291, -95.125078)"
670097,BAYLOR EMERGENCY MEDICAL CENTER,1975 ALPHA STE 100,ROCKWALL,TX,75087,ROCKWALL,2142946200,Acute Care Hospitals,Proprietary,true,"1975 ALPHA STE 100
ROCKWALL, TX 75087
(32.914368, -96.445142)"
670098,RESOLUTE HEALTH HOSPITAL,"555 CREEKSIDE XING,",NEW BRAUNFELS,TX,78130,COMAL,4698396778,Acute Care Hospitals,Proprietary,true,"555 CREEKSIDE XING,
NEW BRAUNFELS, TX 78130
(29.719394, -98.071408)"
